mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	2	8	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	26
3	2	8	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	24
4	3	9	9	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	44
4	3	9	9	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	40
4	3	9	9	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	35
4	3	9	9	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	31
4	3	10	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	45
4	3	10	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	41
4	3	10	10	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	36
4	3	10	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	32
4	3	21/2	21/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	37
4	3	11	11	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43	G2	2	46
4	3	11	11	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	42
4	3	11	11	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	38
4	3	11	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	33
4	3	12	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	47
4	3	12	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	43
4	3	12	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	39
4	3	12	12	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	34
5	4	13	13	3.0	0	0	4/4	2	2	3/4	1/2	3/2		2	50	D3	3	54
5	4	13	13	3.0	0	0	4/4	2	1	3/4	1/2	3/2		2	62	D4	4	52
5	4	13	13	3.0	0	0	4/4	1	2	3/4	1/2	3/2		6	66	F#4	4	50
5	4	13	13	3.0	0	0	4/4	1	1	3/4	1/2	3/2		3	69	A4	4	48
5	4	16	16	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	55
5	4	16	16	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	53
5	4	16	16	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	51
5	4	16	16	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	49
6	5	17	17	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	68
6	5	17	17	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	64
6	5	17	17	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	60
6	5	17	17	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	56
6	5	18	18	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	69
6	5	18	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	65
6	5	18	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	61
6	5	18	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	57
6	5	37/2	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	70
6	5	19	19	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		2	50	D3	3	71
6	5	19	19	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	65	F4	4	66
6	5	19	19	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-2	70	Bb4	4	62
6	5	19	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	58
6	5	39/2	39/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	72
6	5	20	20	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	73
6	5	20	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	65	F4	4	67
6	5	20	20	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-2	70	Bb4	4	63
6	5	20	20	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	59
7	6	21	21	1.0	0	0	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	87
7	6	21	21	1.0	0	0	4/4	2	1	1/4	1/4	1		1	67	G4	4	82
7	6	21	21	1.0	0	0	4/4	1	2	1/4	1/4	1		-2	70	Bb4	4	77
7	6	21	21	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	74
7	6	22	22	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	88
7	6	22	22	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	65	F4	4	83
7	6	22	22	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	78
7	6	45/2	45/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	84
7	6	45/2	45/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	79
7	6	23	23	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	89
7	6	23	23	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	85
7	6	23	23	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	80
7	6	23	23	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	75
7	6	24	24	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	90
7	6	24	24	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	86
7	6	24	24	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	81
7	6	24	24	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	76
8	7	25	25	1.0	0	0	4/4	2	2	1/4	1/4	1		1	55	G3	3	105
8	7	25	25	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	99
8	7	25	25	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	95
8	7	25	25	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	91
8	7	26	26	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	106
8	7	26	26	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		0	60	C4	4	96
8	7	26	26	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	65	F4	4	100
8	7	26	26	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	92
8	7	53/2	53/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-3	63	Eb4	4	101
8	7	27	27	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-2	58	Bb3	3	107
8	7	27	27	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		2	62	D4	4	102
8	7	27	27	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	97
8	7	27	27	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	93
8	7	55/2	55/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		3	57	A3	3	108
8	7	55/2	55/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	103
8	7	28	28	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	109
8	7	28	28	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	104
8	7	28	28	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	98
8	7	28	28	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	94
8	7	57/2	57/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	110
9	8	29	29	1.0	0	0	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	123
9	8	29	29	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	119
9	8	29	29	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	114
9	8	29	29	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	111
9	8	30	30	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	124
9	8	30	30	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	120
9	8	30	30	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	115
9	8	61/2	61/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	116
9	8	31	31	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	125
9	8	31	31	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-1	53	F3	3	121
9	8	31	31	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	117
9	8	31	31	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	112
9	8	32	32	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	122
9	8	32	32	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	126
9	8	32	32	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-1	65	F4	4	118
9	8	32	32	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	113
10	9	33	33	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	141
10	9	33	33	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	136
10	9	33	33	1.0	0	0	4/4	1	2	1/4	1/4	1		-1	65	F4	4	131
10	9	33	33	1.0	0	0	4/4	1	1	1/4	1/4	1		-1	77	F5	5	127
10	9	34	34	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	142
10	9	34	34	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	137
10	9	34	34	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	132
10	9	34	34	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	128
10	9	69/2	69/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	133
10	9	35	35	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	143
10	9	35	35	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		2	62	D4	4	138
10	9	35	35	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	134
10	9	35	35	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	129
10	9	71/2	71/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	139
10	9	36	36	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	144
10	9	36	36	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	140
10	9	36	36	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	135
10	9	36	36	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	130
10	9	73/2	73/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3	145
11	10	37	37	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	162
11	10	37	37	0.5	0	0	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	156
11	10	37	37	0.5	0	0	4/4	1	2	1/8	1/8	1		1	67	G4	4	149
11	10	37	37	2.0	0	0	4/4	1	1	1/2	1/2	1		0	72	C5	5	146
11	10	75/2	75/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	157
11	10	75/2	75/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4	150
11	10	38	38	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		0	48	C3	3	163
11	10	38	38	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	158
11	10	38	38	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	151
11	10	77/2	77/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	159
11	10	77/2	77/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	152
11	10	39	39	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-1	53	F3	3	164
11	10	39	39	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	160
11	10	39	39	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		-1	65	F4	4	153
11	10	39	39	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5	147
11	10	40	40	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3	165
11	10	40	40	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	161
11	10	40	40	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4	154
11	10	40	40	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	148
11	10	81/2	81/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		-3	63	Eb4	4	155
12	11	41	41	1.0	0	0	4/4	2	2	1/4	1/4	1		-2	46	Bb2	2	180
12	11	41	41	1.0	0	0	4/4	2	1	1/4	1/4	1		-2	58	Bb3	3	175
12	11	41	41	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	170
12	11	41	41	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	166
12	11	42	42	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	181
12	11	42	42	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	176
12	11	42	42	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		4	64	E4	4	171
12	11	42	42	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	167
12	11	85/2	85/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	182
12	11	85/2	85/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	172
12	11	43	43	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-3	51	Eb3	3	183
12	11	43	43	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	177
12	11	43	43	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	173
12	11	43	43	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	168
12	11	87/2	87/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	178
12	11	44	44	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	184
12	11	44	44	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	179
12	11	44	44	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	174
12	11	44	44	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		0	72	C5	5	169
12	11	89/2	89/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	185
13	12	45	45	2.0	0	0	4/4	2	2	1/2	1/2	1		2	50	D3	3	196
13	12	45	45	0.5	0	0	4/4	2	1	1/8	1/8	1		2	62	D4	4	191
13	12	45	45	1.0	0	0	4/4	1	2	1/4	1/4	1		1	67	G4	4	188
13	12	45	45	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4	186
13	12	91/2	91/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		0	60	C4	4	192
13	12	183/4	183/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	193
13	12	46	46	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	194
13	12	46	46	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	189
13	12	47	47	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	43	G2	2	197
13	12	47	47	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	195
13	12	47	47	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	190
13	12	47	47	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	187
