mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	35									
3	2	5	5	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	36	die-	nicht							
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	37	-se	zu-							
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	38	Zeit,	-gab,							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	39	so	dass							
3	2	5	5	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	40									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	41									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	42									
3	2	8	8	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	43									
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	44									
3	2	5	5	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	45									0
3	2	11/2	11/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	46									
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	47									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	48									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	49									
3	2	5	5	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	50									
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	51									
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	52									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	53									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	54									
3	2	6	6	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	55									
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	56									
3	2	5	5	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	57									
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	58									
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	59									
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	60									
3	2	6	6	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	61									
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	62									
4	3	9	9	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	63	soll	ihr							
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	64									
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	65	Is-	Schlund							
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	66									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	67	-ra-	uns							
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	68									
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69	-el	mögt							
4	3	9	9	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	70									
4	3	19/2	19/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	71									
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	72									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	73									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	74									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	75									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	76									
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	77									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	79									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	80									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	81									
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	82									
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	83									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	84									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	85									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	86									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	87									1
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	88									1
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	89									
4	3	10	10	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	90									
4	3	11	11	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	91									
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	92									
4	3	12	12	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	93									2
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	94									2
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
5	4	13	13	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	95	sa-	fan-							3
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	96									3
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	98	-gen.	-gen.							
5	4	16	16	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
5	4	16	16	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	99	Wär'	Wie							
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	100									
5	4	13	13	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	101									4
5	4	27/2	27/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	102									4
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	103									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	104									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	105									
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	106									5
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	107									5
5	4	29/2	29/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	108									5
5	4	59/4	59/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	109									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	110									
5	4	16	16	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	111									
5	4	33/2	33/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	112									
5	4	13	13	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	113									1
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	114									
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	115									
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	116									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	117									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	118									
5	4	13	13	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	119									2
5	4	27/2	27/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	120									
5	4	14	14	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	121									
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	122									
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	123									
5	4	16	16	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	124									
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	125	Gott	ein							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	126	nicht	Vo-							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	127	mit	-gel							
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128	uns	des							
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	129									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	130									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	131									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	132									
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	133									
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	134									
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	135									
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	136									
6	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	137									
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	138									
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	139									
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	140									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	141									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	142									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	143									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	144									
6	5	17	17	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	145									
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	146									
6	5	18	18	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	147									
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	148									
6	5	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	149									
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	150									
6	5	20	20	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	151									
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	152									
7	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	153	die-	Stricks							
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	154	-se	kömmt							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	155	Zeit,	ab,							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	156	wir	ist							
7	6	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	157									
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	158									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	159									
7	6	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	160									
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	161									
7	6	21	21	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	162									
7	6	43/2	43/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	163									
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	164									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	165									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	166									
7	6	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	167									
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	168									
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	169									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	170									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	171									
7	6	22	22	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	172									
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	173									
7	6	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	174									
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	175									
7	6	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	176									
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	177									
7	6	22	22	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	178									
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	179									
8	7	25	25	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	180	hät-	uns-							
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	181									
8	7	26	26	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	182	-ten	-re							
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	183									
8	7	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	184	müss'n	Seel'							
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	185									
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	186	ver-	ent-							
8	7	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	187									
8	7	51/2	51/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	188									
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	189									
8	7	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	190									
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	191									
8	7	28	28	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	192									
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	193									
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	194									
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	195									
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	196									
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	197									
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	198									
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	199									
8	7	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	200									
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	201									
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	202									
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	203									
8	7	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	204									6
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	205									6
8	7	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	206									
8	7	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	207									
8	7	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	208									
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	209									
8	7	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	210									7
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	211									7
9	8	29	29	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
9	8	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	212	-za-	-gan-							8
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	213									8
9	8	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	214									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	215	-gen,	-gen.							
9	8	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	216	die	Strick							
9	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	217									9
9	8	59/2	59/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	218									9
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	219									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	220									
9	8	32	32	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	221									
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	222									
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	223									10
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	224									10
9	8	61/2	61/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	225									10
9	8	123/4	123/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	226									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	227									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	228									
9	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	229									6
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	230									
9	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	231									
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	232									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	233									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	234									
9	8	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	235									7
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	236									
9	8	30	30	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	237									
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	238									
9	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	239									
9	8	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	240									
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	241	so	ist							
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	242	ein	ent-							
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	243									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	244	ar-	-zwei							
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	245	-mes	und							
10	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	246									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	247									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	248									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	249									
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	250									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	251									
10	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	252									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	253									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	254									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	255									
10	9	35	35	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	256									
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	257									
10	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	258									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	259									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	260									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	261									
10	9	35	35	0.75	1/2	1/2	Chord	4/4	2	2	3/16	1/8	3/2	262									
10	9	143/4	143/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	263									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	264									
10	9	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	265									
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	266									
10	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	267									
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	268									
10	9	35	35	0.75	1/2	1/2	Chord	4/4	3	2	3/16	1/8	3/2	269									
10	9	143/4	143/4	0.25	11/16	11/16	Chord	4/4	3	2	1/16	1/16	1	270									
10	9	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	271									
11	10	37	37	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	272	Häuf-	wir							
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	273									
11	10	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	274	-lein	sind							
11	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	275	sind	frei,							
11	10	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	276	ver-	des							
11	10	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	277									
11	10	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	278									
