mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	1	9/2	9/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	34								
3	2	5	5	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	35	an	Herr-						
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	36	der	-lich-						
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	37	Zeit,	-keit,						
3	2	8	8	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	38	dass	zu						
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	39								
3	2	5	5	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	40								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	41								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	42								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	43								
3	2	5	5	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	44								
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	45								
3	2	6	6	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	46								
3	2	13/2	13/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	47								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	48								
3	2	8	8	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	49								
3	2	17/2	17/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	50								
3	2	5	5	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	51								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	52								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	53								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	54								
3	2	5	5	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	55								
3	2	6	6	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	56								
3	2	7	7	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	57								
3	2	8	8	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	58								
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	59	Got-	rich-						
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	60	-tes	-ten						
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	61	Sohn	Bös',						
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	62								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	63	wird	und						
4	3	9	9	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	64								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	65								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	66								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	67								
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	68								
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	69								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	70								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	71								
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	72								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	73								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	74								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	75								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	76								
4	3	9	9	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	77								
4	3	10	10	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	78								
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	79								
4	3	11	11	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	80								
4	3	12	12	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	81								
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
5	4	13	13	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	82	kom-	From-						
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	83	-men	-men.						
5	4	13	13	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	84								0
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	85								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	86								
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	87								1
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	88								1
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	89								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	90								
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	91								2
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	92								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	93								
5	4	13	13	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	94								3
5	4	14	14	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	95								
5	4	15	15	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	96								
6	5	16	16	0.0	0	3/4	Tempo	4/4	1	1	0						𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0	
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	97	Dann							
6	5	16	16	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	98								
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	99								
6	5	16	16	0.5	0	3/4	Chord	4/4	2	2	1/8	1/8	1	100								
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	2	2	1/8	1/8	1	101								
6	5	16	16	0.5	0	3/4	Chord	4/4	3	2	1/8	1/8	1	102								
6	5	33/2	33/2	0.5	1/8	7/8	Chord	4/4	3	2	1/8	1/8	1	103								
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	104	wird							
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105	das							
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	106	la-							
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	107	-chen							
7	6	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	108								
7	6	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	109								
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	110								
7	6	19	19	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	111								
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	112								
7	6	20	20	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	113								
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	114								
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	115								
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	116								
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	117								
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	118								
7	6	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	119								
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	120								
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	121								
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	122								
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	123								
7	6	17	17	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	124								
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	125								
7	6	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	126								
7	6	19	19	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	127								
7	6	20	20	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	128								
8	7	21	21	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
8	7	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	129	wer-							
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	130								
8	7	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=76.3	76.0	𝅘𝅥	76.3	0.0	
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	131	-den							
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	132	theur,							
8	7	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=77.3	77.0	𝅘𝅥	77.3	0.0	
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	133	wann							
8	7	21	21	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	134								
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	135								
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	136								
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	137								
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	138								
8	7	21	21	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	139								
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	140								
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	141								
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	142								
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	143								
8	7	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	144								
8	7	22	22	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	145								
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	146								
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	147								
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	148								
8	7	21	21	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	149								
8	7	22	22	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	150								
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	151								
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	152								
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	153								
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	154	Al-							
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	155	-les							
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	156	soll							
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	157	ver-							
9	8	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	158								
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	159								
9	8	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	160								
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	161								
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	162								
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	163								
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	164								
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	165								
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	166								
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	167								
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	168								
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	169								
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	170								
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	171								
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	172								
9	8	28	28	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	173								
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	174								
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	175								
9	8	26	26	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	176								
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	177								
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	178								
9	8	28	28	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	179								
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	180								
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	181	-gehn							
10	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	182	im							
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	183	Feur,							
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
10	9	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	184	wie							
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	185								
10	9	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	186								
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	187								
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	188								
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	189								
10	9	29	29	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	190								
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	191								
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	192								
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	193								
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	194								
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	195								
10	9	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	196								
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	197								
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	198								
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	199								
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	200								
10	9	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	201								
10	9	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	202								
10	9	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	203								
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	204								
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	205								
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	206	Pe-							
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	207	-trus							
11	10	35	35	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	208	da-							
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	209								
11	10	36	36	0.0	3/4	3/4	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	210	-von							
11	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	211								
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	212								
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	213								
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	214								
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	215								
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	216								
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	217								
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	218								
11	10	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	219								
11	10	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	220								
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	221								
11	10	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	222								
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	223								
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	224								
11	10	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	225								
11	10	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	226								
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	227								
11	10	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	228								
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	229								
11	10	36	36	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	230								
12	11	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	231	zeu-							
12	11	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	232	-get.							
12	11	37	37	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	233								4
12	11	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	234								4
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	235								
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	236								
12	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	237								5
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	238								
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	239								
12	11	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	240								6
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	241								
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	242								
12	11	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	243								7
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	244								
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	245								
