mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	266							
13	13	48	48	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	267	wenn						
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	268	der						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	269	Sa-						
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	270	-tan						
13	13	48	48	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	271							
13	13	97/2	97/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	272							
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	273							
13	13	50	50	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	274							
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	275							
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	276							
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	277							
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	278							
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	279							
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	280							
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	281							
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	282							15
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	283							15
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	284							
13	13	48	48	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	285							
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	286							
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	287							
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	288							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	289							
13	13	48	48	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	290							
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	291							
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	292							
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	293							
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	294							
14	14	52	52	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	295	mich						
14	14	53	53	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	296	ver-						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	297	-klagt,						
14	14	52	52	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	298							
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	299							
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	300							
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	301							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	302							
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	303							
14	14	53	53	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	304							
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	305							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	306							
14	14	52	52	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	307							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	308							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	309							
14	14	52	52	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	310							
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	311							
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	312							
15	15	56	56	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	313	lass						
15	15	57	57	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	314	mich						
15	15	58	58	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	315	nicht						
15	15	59	59	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	316	ver-						
15	15	56	56	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	317							
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	318							
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	319							
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	320							
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	321							
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	322							
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	323							
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	324							
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	325							
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	326							
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	327							
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	328							
15	15	56	56	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	329							
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	330							
15	15	57	57	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	331							
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	332							
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	333							
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	334							
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	335							
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	336							
15	15	56	56	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	337							
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	338							
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	339							
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	340							
15	15	58	58	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	341							
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	342							
15	15	59	59	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	343							
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	344							
16	16	60	60	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	345	-za-						
16	16	61	61	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=55	55.0	𝅘𝅥	55.0	0.0	
16	16	123/2	123/2	0.0	3/8	3/8	Tempo	4/4	1	1	0					𝅘𝅥=57	57.0	𝅘𝅥	57.0	0.0	
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	346	-gen.						
16	16	60	60	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	347							16
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	348							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	349							
16	16	60	60	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	350							17
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	351							17
16	16	61	61	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	352							17
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	353							17
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	354							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	355							
16	16	60	60	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	356							18
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	357							18
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	358							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	359							
16	16	60	60	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	360							19
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	361							19
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	362							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	363							
