mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
5	4	5	4a	29/2	29/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	73
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	40	E2	2	79
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	74
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3	70
5	4	5	4a	15	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4	67
1	0	6	4a	16	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	4
1	0	6	4a	16	0	0.5	0	3/4	4/4	2	1	1/8	1/8	1		4	64	E4	4	2
1	0	6	4a	16	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	1
1	0	6	4a	16	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	0
1	0	6	4a	33/2	1/2	0.5	1/8	7/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	3
2	1	7	1b	17	1	0.5	0	0	4/4	2	2	1/8	1/8	1		6	54	F#3	3	19
2	1	7	1b	17	1	1.0	0	0	4/4	2	1	1/4	1/4	1		7	61	C#4	4	14
2	1	7	1b	17	1	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	10
2	1	7	1b	17	1	1.0	0	0	4/4	1	1	1/4	1/4	1		10	70	A#4	4	5
2	1	7	1b	35/2	3/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	20
2	1	7	1b	18	2	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	21
2	1	7	1b	18	2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	15
2	1	7	1b	18	2	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	11
2	1	7	1b	18	2	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	6
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3	22
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		10	58	A#3	3	16
2	1	7	1b	37/2	5/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	7
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	23
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		5	59	B3	3	17
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1	1	6	66	F#4	4	12
2	1	7	1b	19	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	8
2	1	7	1b	20	4	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		10	46	A#2	2	24
2	1	7	1b	20	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	18
2	1	7	1b	20	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1	-1	6	66	F#4	4	13
2	1	7	1b	20	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5	9
3	2	8	2b	21	5	1.0	0	0	4/4	2	2	1/4	1/4	1		5	47	B2	2	38
3	2	8	2b	21	5	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	34
3	2	8	2b	21	5	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	29
3	2	8	2b	21	5	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	25
3	2	8	2b	22	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	42	F#2	2	39
3	2	8	2b	22	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		10	58	A#3	3	35
3	2	8	2b	22	6	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	30
3	2	8	2b	22	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	26
3	2	8	2b	45/2	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	31
3	2	8	2b	23	7	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	40
3	2	8	2b	23	7	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		6	54	F#3	3	36
3	2	8	2b	23	7	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		9	63	D#4	4	32
3	2	8	2b	23	7	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	27
3	2	8	2b	24	8	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		9	51	D#3	3	41
3	2	8	2b	24	8	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	37
3	2	8	2b	24	8	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	33
3	2	8	2b	24	8	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	28
4	3	9	3b	25	9	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	59
4	3	9	3b	25	9	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3	52
4	3	9	3b	25	9	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	47
4	3	9	3b	25	9	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	42
4	3	9	3b	51/2	19/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	53
4	3	9	3b	26	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	60
4	3	9	3b	26	10	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3	54
4	3	9	3b	26	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	48
4	3	9	3b	26	10	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	43
4	3	9	3b	53/2	21/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	55
4	3	9	3b	27	11	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	56
4	3	9	3b	27	11	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		1	55	G3	3	61
4	3	9	3b	27	11	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	D4	4	49
4	3	9	3b	27	11	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	44
4	3	9	3b	55/2	23/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	62
4	3	9	3b	55/2	23/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	57
4	3	9	3b	55/2	23/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		9	63	D#4	4	50
4	3	9	3b	28	12	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	63
4	3	9	3b	28	12	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	58
4	3	9	3b	28	12	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	51
4	3	9	3b	28	12	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		3	69	A4	4	45
4	3	9	3b	57/2	25/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	46
5	4	10	4b	29	13	0.5	0	0	4/4	2	2	1/8	1/8	1		3	45	A2	2	75
5	4	10	4b	29	13	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4	71
5	4	10	4b	29	13	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	68
5	4	10	4b	29	13	0.5	0	0	4/4	1	1	1/8	1/8	1		6	66	F#4	4	64
5	4	10	4b	59/2	27/2	0.25	1/8	1/8	4/4	2	2	1/16	1/16	1		5	47	B2	2	76
5	4	10	4b	59/2	27/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		4	64	E4	4	65
5	4	10	4b	119/4	55/4	0.25	3/16	3/16	4/4	2	2	1/16	1/16	1		0	48	C3	3	77
5	4	10	4b	30	14	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	78
5	4	10	4b	30	14	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		6	54	F#3	3	72
5	4	10	4b	30	14	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		9	63	D#4	4	69
5	4	10	4b	30	14	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		6	66	F#4	4	66
5	4	10	4b	61/2	29/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	73
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	40	E2	2	79
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	74
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3	70
5	4	10	4b	31	15	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4	67
7	5	12	5a	33	17	1.5	0	0	4/4	2	2	3/8	1/4	3/2		4	52	E3	3	96
7	5	12	5a	33	17	0.5	0	0	4/4	2	1	1/8	1/8	1		1	55	G3	3	90
7	5	12	5a	33	17	1.0	0	0	4/4	1	2	1/4	1/4	1		5	59	B3	3	86
7	5	12	5a	33	17	0.5	0	0	4/4	1	1	1/8	1/8	1		4	64	E4	4	80
7	5	12	5a	67/2	35/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	A3	3	91
7	5	12	5a	67/2	35/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	81
7	5	12	5a	34	18	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	92
7	5	12	5a	34	18	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	87
7	5	12	5a	34	18	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4	82
7	5	12	5a	69/2	37/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	97
7	5	12	5a	35	19	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	C3	3	98
7	5	12	5a	35	19	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	93
7	5	12	5a	35	19	1.5	1/2	1/2	4/4	1	2	3/8	1/4	3/2		4	64	E4	4	88
7	5	12	5a	35	19	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4	83
7	5	12	5a	71/2	39/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		5	47	B2	2	99
7	5	12	5a	71/2	39/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	94
7	5	12	5a	36	20	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	100
7	5	12	5a	36	20	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		0	60	C4	4	95
7	5	12	5a	36	20	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		4	64	E4	4	84
7	5	12	5a	73/2	41/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		9	63	D#4	4	89
7	5	12	5a	73/2	41/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	85
8	6	13	6a	37	21	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	114
8	6	13	6a	37	21	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	110
8	6	13	6a	37	21	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	105
8	6	13	6a	37	21	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4	101
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	115
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		3	57	A3	3	111
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	106
8	6	13	6a	38	22	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	102
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	112
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		1	55	G3	3	116
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	107
8	6	13	6a	39	23	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	103
8	6	13	6a	40	24	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3	117
8	6	13	6a	40	24	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	113
8	6	13	6a	40	24	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67	G4	4	108
8	6	13	6a	40	24	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4	104
8	6	13	6a	81/2	49/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3	118
8	6	13	6a	81/2	49/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	109
9	7	14	7a	41	25	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	133
9	7	14	7a	41	25	1.0	0	0	4/4	2	1	1/4	1/4	1		1	67	G4	4	128
9	7	14	7a	41	25	1.0	0	0	4/4	1	2	1/4	1/4	1		5	71	B4	4	124
9	7	14	7a	41	25	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5	119
9	7	14	7a	42	26	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	134
9	7	14	7a	42	26	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		6	66	F#4	4	129
9	7	14	7a	42	26	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	125
9	7	14	7a	42	26	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		9	75	D#5	5	120
9	7	14	7a	43	27	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		8	56	G#3	3	135
9	7	14	7a	43	27	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	64	E4	4	130
9	7	14	7a	43	27	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	71	B4	4	126
9	7	14	7a	43	27	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	E5	5	121
9	7	14	7a	87/2	55/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62	D4	4	131
9	7	14	7a	44	28	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		10	58	A#3	3	136
9	7	14	7a	44	28	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		7	61	C#4	4	132
9	7	14	7a	44	28	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	127
9	7	14	7a	44	28	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		6	78	F#5	5	122
9	7	14	7a	89/2	57/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		4	76	E5	5	123
10	8	15	8a	45	29	1.0	0	0	4/4	2	1	1/4	1/4	1		5	59	B3	3	146
10	8	15	8a	45	29	1.0	0	0	4/4	2	2	1/4	1/4	1		5	59	B3	3	150
10	8	15	8a	45	29	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	141
10	8	15	8a	45	29	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	137
10	8	15	8a	46	30	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3	151
10	8	15	8a	46	30	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		10	58	A#3	3	147
10	8	15	8a	46	30	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	142
10	8	15	8a	46	30	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	138
10	8	15	8a	93/2	61/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4	143
10	8	15	8a	47	31	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	152
10	8	15	8a	47	31	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		6	54	F#3	3	148
10	8	15	8a	47	31	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		2	62	D4	4	144
10	8	15	8a	47	31	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4	139
10	8	15	8a	48	32	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	153
10	8	15	8a	48	32	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	149
10	8	15	8a	48	32	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	145
10	8	15	8a	48	32	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5	140
11	9	16	9a	49	33	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	168
11	9	16	9a	49	33	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	163
11	9	16	9a	49	33	1.0	0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	159
11	9	16	9a	49	33	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5	154
11	9	16	9a	50	34	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	G3	3	164
11	9	16	9a	50	34	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	169
11	9	16	9a	50	34	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4	160
11	9	16	9a	50	34	0.5	1/4	1/4	4/4	1	1	1/8	1/8	1		5	71	B4	4	155
11	9	16	9a	101/2	69/2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		7	73	C#5	5	156
11	9	16	9a	51	35	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		5	47	B2	2	170
11	9	16	9a	51	35	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		1	55	G3	3	165
11	9	16	9a	51	35	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4	161
11	9	16	9a	51	35	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5	157
11	9	16	9a	103/2	71/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	C3	3	171
11	9	16	9a	52	36	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3	172
11	9	16	9a	52	36	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4	166
11	9	16	9a	52	36	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	162
11	9	16	9a	52	36	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	158
11	9	16	9a	105/2	73/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	C4	4	167
12	10	17	10a	53	37	1.0	0	0	4/4	2	2	1/4	1/4	1		4	52	E3	3	184
