mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	30	sein'						
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	31	Gunst,						
3	2	8	8	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	32	so						
3	2	5	5	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	33							
3	2	11/2	11/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	34							
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	35							
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	36							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	37							
3	2	5	5	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	38							
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39							
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	40							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41							
3	2	5	5	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	42							
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	43							
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	44							
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	45							
4	3	9	9	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=81	81.0	𝅘𝅥	81.0	0.0	
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	46	ar-						
4	3	10	10	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	47	-beit						
4	3	11	11	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48	je-						
4	3	12	12	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=75.5	75.0	𝅘𝅥	75.5	0.0	
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	49	-der						
4	3	9	9	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	50							
4	3	19/2	19/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	51							
4	3	10	10	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	52							
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	53							
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	54							0
4	3	23/2	23/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	55							0
4	3	47/4	47/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	56							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	57							
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	58							
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	59							
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	60							
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	61							
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	62							
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	63							
4	3	9	9	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	64							
4	3	10	10	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	65							
4	3	21/2	21/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	66							
4	3	11	11	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	67							
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	68							
4	3	12	12	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	69							
4	3	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	70							
5	4	13	13	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	71	Mann						
5	4	14	14	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	72	um-						
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	73	-sonst:						
5	4	16	16	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=81	81.0	𝅘𝅥	81.0	0.0	
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	74	wo						
5	4	13	13	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	75							1
5	4	27/2	27/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	76							
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	77							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	78							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	79							
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	80							
5	4	14	14	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	81							
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	82							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	83							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	84							
5	4	13	13	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	85							
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	86							
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	87							
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	88							
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	89	Gott						
6	5	18	18	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	90	die						
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	91	Stadt						
6	5	20	20	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0	
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	92	nicht						
6	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	93							
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	94							
6	5	19	19	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	95							
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	96							
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	97							
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	98							
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	99							
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	100							
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	101							
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	102							
6	5	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	103							
6	5	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	104							
6	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	105							
6	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	106							
6	5	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	107							
6	5	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	108							
6	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	109							
6	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	110							
7	6	21	21	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
7	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	111	selbst						
7	6	43/2	43/2	0.0	1/8	1/8	Tempo	4/4	1	1	0					𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
7	6	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	112	be-						
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	113	-wacht,						
7	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114	da						
7	6	21	21	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	115							2
7	6	43/2	43/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	116							2
7	6	87/4	87/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	117							
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	118							
7	6	23	23	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	119							
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	120							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	121							
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	122							
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	123							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	124							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	125							
7	6	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	126							
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	127							
7	6	22	22	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	128							
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	129							
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	130							
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	131							
8	7	25	25	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132	ist						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133	um-						
8	7	27	27	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
8	7	27	27	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	134	-sonst						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	135	der						
8	7	25	25	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	136							
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	137							
8	7	26	26	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	138							
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	139							
8	7	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	140							
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	141							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	142							
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	143							
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	144							
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	145							
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	146							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	147							
8	7	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	148							
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	149							
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	150							
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	151							
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	152							
9	8	29	29	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
9	8	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	153	Wäch-						
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	154							
9	8	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=58	58.0	𝅘𝅥	58.0	0.0	
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	155	-ter						
9	8	61/2	61/2	0.0	3/8	3/8	Tempo	4/4	1	1	0					𝅘𝅥=53	53.0	𝅘𝅥	53.0	0.0	
9	8	123/4	123/4	0.0	7/16	7/16	Tempo	4/4	1	1	0					𝅘𝅥=49	49.0	𝅘𝅥	49.0	0.0	
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	156	Macht.						
9	8	29	29	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	157							
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	158							
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	159							
9	8	29	29	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	160							
9	8	61/2	61/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	161							
9	8	123/4	123/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	162							
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	163							
9	8	29	29	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	164							
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	165							
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	166							
